,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FIPS,County,Year,Oil (bbl),Casinghead (mcf),GW Gas (mcf),Condensate (bbl),Daily Rate (bbl/day),Oil (Million BBL),Daily Oil Rate (Thousand BBL/DAY),Daily,Natural Gas from Gas Wells (Billion Cubic Feet)
216,216,216,216,48433,Stonewall,1993,3607375,1072693,0,0,9883.219178,3.607375,9.883219178082193,9.883219178082193,0.0
217,217,217,217,48435,Sutton,1993,29316,46207,66175712,184464,80.31780822,0.029316,0.08031780821917807,0.08031780821917807,66.175712
218,218,218,218,48437,Swisher,1993,0,0,0,0,0.0,0.0,0.0,0.0,0.0
219,219,219,219,48439,Tarrant,1993,0,0,137924,36,0.0,0.0,0.0,0.0,0.137924
220,220,220,220,48441,Taylor,1993,997794,629732,170795,615,2733.682192,0.997794,2.733682191780822,2.733682191780822,0.170795
221,221,221,221,48443,Terrell,1993,34812,402855,41831500,38128,95.37534247,0.034812,0.09537534246575342,0.09537534246575342,41.8315
222,222,222,222,48445,Terry,1993,6096972,3326943,17822,0,16704.032880000002,6.096972,16.70403287671233,16.70403287671233,0.017822
223,223,223,223,48447,Throckmorton,1993,1735601,2130535,628559,7387,4755.071233,1.735601,4.755071232876713,4.755071232876713,0.628559
224,224,224,224,48449,Titus,1993,1028720,6955,572733,25337,2818.410959,1.02872,2.818410958904109,2.818410958904109,0.572733
225,225,225,225,48451,Tom Green,1993,1824931,9322467,1662958,12995,4999.810959,1.824931,4.99981095890411,4.99981095890411,1.662958
226,226,226,226,48453,Travis,1993,3722,63,0,0,10.19726027,0.003722,0.010197260273972605,0.010197260273972605,0.0
227,227,227,227,48455,Trinity,1993,57640,1038412,263786,1562,157.9178082,0.05764,0.15791780821917809,0.15791780821917809,0.263786
228,228,228,228,48457,Tyler,1993,501538,1551269,3551522,178363,1374.0767119999996,0.501538,1.3740767123287672,1.3740767123287672,3.551522
229,229,229,229,48459,Upshur,1993,205352,93361,45086830,541828,562.6082192000001,0.205352,0.5626082191780822,0.5626082191780822,45.08683
230,230,230,230,48461,Upton,1993,12329594,37621493,11378805,219163,33779.70959,12.329594,33.7797095890411,33.7797095890411,11.378805
231,231,231,231,48463,Uvalde,1993,0,0,0,0,0.0,0.0,0.0,0.0,0.0
232,232,232,232,48465,Val Verde,1993,227,12,7238307,170,0.621917808,0.000227,0.000621917808219178,0.000621917808219178,7.238307
233,233,233,233,48467,Van Zandt,1993,2182888,2155448,15797269,132007,5980.515068,2.182888,5.98051506849315,5.98051506849315,15.797269
234,234,234,234,48469,Victoria,1993,1360993,1540081,16943579,107538,3728.747945,1.360993,3.72874794520548,3.72874794520548,16.943579
235,235,235,235,48471,Walker,1993,5522,34379,1111925,4251,15.12876712,0.005522,0.015128767123287671,0.015128767123287671,1.111925
236,236,236,236,48473,Waller,1993,67256,16424,17382530,3374,184.2630137,0.067256,0.18426301369863013,0.18426301369863013,17.38253
237,237,237,237,48475,Ward,1993,6590464,14657975,57981134,192809,18056.06575,6.590464,18.056065753424658,18.056065753424658,57.981134
238,238,238,238,48477,Washington,1993,1248193,6186201,4666171,264678,3419.706849,1.248193,3.4197068493150686,3.4197068493150686,4.666171
239,239,239,239,48479,Webb,1993,344778,155752,380878451,2917378,944.5972603,0.34477800000000003,0.9445972602739726,0.9445972602739726,380.878451
240,240,240,240,48481,Wharton,1993,2113586,1275610,58336563,853402,5790.646575,2.113586,5.790646575342466,5.790646575342466,58.336563
241,241,241,241,48483,Wheeler,1993,666242,1547900,41755495,223217,1825.320548,0.666242,1.8253205479452053,1.8253205479452053,41.755495
242,242,242,242,48485,Wichita,1993,3500034,145419,0,0,9589.134247,3.500034,9.589134246575343,9.589134246575343,0.0
243,243,243,243,48487,Wilbarger,1993,921925,204192,8172,26,2525.821918,0.921925,2.52582191780822,2.5258219178082197,0.008172
244,244,244,244,48489,Willacy,1993,852367,715947,10095902,31077,2335.252055,0.852367,2.3352520547945206,2.3352520547945206,10.095902
245,245,245,245,48491,Williamson,1993,12955,172,0,0,35.49315068,0.012955,0.035493150684931515,0.035493150684931515,0.0
246,246,246,246,48493,Wilson,1993,1396580,178693,124369,5946,3826.246575,1.39658,3.8262465753424655,3.8262465753424664,0.124369
247,247,247,247,48495,Winkler,1993,4763791,16580111,44969847,99941,13051.48219,4.763791,13.051482191780822,13.051482191780822,44.969847
248,248,248,248,48497,Wise,1993,920933,10835633,61273234,206337,2523.10411,0.920933,2.523104109589041,2.523104109589041,61.273234
249,249,249,249,48499,Wood,1993,9455517,24000298,15936855,116262,25905.52603,9.455517,25.90552602739726,25.90552602739726,15.936855
250,250,250,250,48501,Yoakum,1993,31642311,102831384,0,0,86691.26301,31.642311,86.69126301369862,86.69126301369862,0.0
251,251,251,251,48503,Young,1993,2466857,3389187,2738501,24355,6758.512329000001,2.466857,6.758512328767122,6.758512328767122,2.738501
252,252,252,252,48505,Zapata,1993,78163,102980,290116988,260500,214.1452055,0.078163,0.21414520547945207,0.21414520547945207,290.116988
253,253,253,253,48507,Zavala,1993,2721905,3315685,5108412,1929,7457.273973,2.721905,7.4572739726027395,7.4572739726027395,5.108412
