FIPS,County,Basin,Hubbert Stage,Cumulative Production,Magnitude,Year,Value
48251,Johnson,Barnett,None,0,Small,2018,0
48251,Johnson,Barnett,None,0,Small,2019,0
48253,Jones,None,Decline,21163140,Small,1993,1060236
48253,Jones,None,Decline,21163140,Small,1994,1088294
48253,Jones,None,Decline,21163140,Small,1995,1171294
48253,Jones,None,Decline,21163140,Small,1996,1159343
48253,Jones,None,Decline,21163140,Small,1997,1074451
48253,Jones,None,Decline,21163140,Small,1998,986034
48253,Jones,None,Decline,21163140,Small,1999,823883
48253,Jones,None,Decline,21163140,Small,2000,824856
48253,Jones,None,Decline,21163140,Small,2001,820328
48253,Jones,None,Decline,21163140,Small,2002,768718
48253,Jones,None,Decline,21163140,Small,2003,723764
48253,Jones,None,Decline,21163140,Small,2004,749670
48253,Jones,None,Decline,21163140,Small,2005,847408
48253,Jones,None,Decline,21163140,Small,2006,880279
48253,Jones,None,Decline,21163140,Small,2007,769707
48253,Jones,None,Decline,21163140,Small,2008,765968
48253,Jones,None,Decline,21163140,Small,2009,758914
48253,Jones,None,Decline,21163140,Small,2010,705962
48253,Jones,None,Decline,21163140,Small,2011,700037
48253,Jones,None,Decline,21163140,Small,2012,700037
48253,Jones,None,Decline,21163140,Small,2013,692621
48253,Jones,None,Decline,21163140,Small,2014,672406
48253,Jones,None,Decline,21163140,Small,2015,574066
48253,Jones,None,Decline,21163140,Small,2016,507070
48253,Jones,None,Decline,21163140,Small,2017,497875
48253,Jones,None,Decline,21163140,Small,2018,420190
48253,Jones,None,Decline,21163140,Small,2019,419729
48255,Karnes,Eagle Ford,Growth,730348920,Large,1993,515671
48255,Karnes,Eagle Ford,Growth,730348920,Large,1994,398015
48255,Karnes,Eagle Ford,Growth,730348920,Large,1995,341441
48255,Karnes,Eagle Ford,Growth,730348920,Large,1996,319588
48255,Karnes,Eagle Ford,Growth,730348920,Large,1997,317142
48255,Karnes,Eagle Ford,Growth,730348920,Large,1998,347937
48255,Karnes,Eagle Ford,Growth,730348920,Large,1999,332994
48255,Karnes,Eagle Ford,Growth,730348920,Large,2000,288236
48255,Karnes,Eagle Ford,Growth,730348920,Large,2001,241501
48255,Karnes,Eagle Ford,Growth,730348920,Large,2002,204129
48255,Karnes,Eagle Ford,Growth,730348920,Large,2003,243146
48255,Karnes,Eagle Ford,Growth,730348920,Large,2004,269465
48255,Karnes,Eagle Ford,Growth,730348920,Large,2005,288215
48255,Karnes,Eagle Ford,Growth,730348920,Large,2006,285978
48255,Karnes,Eagle Ford,Growth,730348920,Large,2007,275081
48255,Karnes,Eagle Ford,Growth,730348920,Large,2008,243858
48255,Karnes,Eagle Ford,Growth,730348920,Large,2009,318972
48255,Karnes,Eagle Ford,Growth,730348920,Large,2010,13050488
48255,Karnes,Eagle Ford,Growth,730348920,Large,2011,39795751
48255,Karnes,Eagle Ford,Growth,730348920,Large,2012,39795751
48255,Karnes,Eagle Ford,Growth,730348920,Large,2013,60848318
48255,Karnes,Eagle Ford,Growth,730348920,Large,2014,86439137
48255,Karnes,Eagle Ford,Growth,730348920,Large,2015,96145683
48255,Karnes,Eagle Ford,Growth,730348920,Large,2016,79330461
48255,Karnes,Eagle Ford,Growth,730348920,Large,2017,94162962
48255,Karnes,Eagle Ford,Growth,730348920,Large,2018,107854841
48255,Karnes,Eagle Ford,Growth,730348920,Large,2019,107694159
48257,Kaufman,None,Decline,2400946,Small,1993,182730
48257,Kaufman,None,Decline,2400946,Small,1994,147889
48257,Kaufman,None,Decline,2400946,Small,1995,152583
48257,Kaufman,None,Decline,2400946,Small,1996,127032
48257,Kaufman,None,Decline,2400946,Small,1997,116717
48257,Kaufman,None,Decline,2400946,Small,1998,111616
48257,Kaufman,None,Decline,2400946,Small,1999,78785
48257,Kaufman,None,Decline,2400946,Small,2000,84624
48257,Kaufman,None,Decline,2400946,Small,2001,78144
48257,Kaufman,None,Decline,2400946,Small,2002,64284
48257,Kaufman,None,Decline,2400946,Small,2003,55579
48257,Kaufman,None,Decline,2400946,Small,2004,63016
48257,Kaufman,None,Decline,2400946,Small,2005,55729
48257,Kaufman,None,Decline,2400946,Small,2006,68091
48257,Kaufman,None,Decline,2400946,Small,2007,60955
48257,Kaufman,None,Decline,2400946,Small,2008,62897
48257,Kaufman,None,Decline,2400946,Small,2009,91549
48257,Kaufman,None,Decline,2400946,Small,2010,87947
48257,Kaufman,None,Decline,2400946,Small,2011,97774
48257,Kaufman,None,Decline,2400946,Small,2012,97774
48257,Kaufman,None,Decline,2400946,Small,2013,97333
48257,Kaufman,None,Decline,2400946,Small,2014,87918
48257,Kaufman,None,Decline,2400946,Small,2015,92538
48257,Kaufman,None,Decline,2400946,Small,2016,68918
48257,Kaufman,None,Decline,2400946,Small,2017,59037
48257,Kaufman,None,Decline,2400946,Small,2018,51704
48257,Kaufman,None,Decline,2400946,Small,2019,57783
48259,Kendall,None,None,0,Small,1993,0
48259,Kendall,None,None,0,Small,1994,0
48259,Kendall,None,None,0,Small,1995,0
48259,Kendall,None,None,0,Small,1996,0
48259,Kendall,None,None,0,Small,1997,0
48259,Kendall,None,None,0,Small,1998,0
48259,Kendall,None,None,0,Small,1999,0
48259,Kendall,None,None,0,Small,2000,0
48259,Kendall,None,None,0,Small,2001,0
48259,Kendall,None,None,0,Small,2002,0
48259,Kendall,None,None,0,Small,2003,0
48259,Kendall,None,None,0,Small,2004,0
48259,Kendall,None,None,0,Small,2005,0
48259,Kendall,None,None,0,Small,2006,0
48259,Kendall,None,None,0,Small,2007,0
48259,Kendall,None,None,0,Small,2008,0
48259,Kendall,None,None,0,Small,2009,0
48259,Kendall,None,None,0,Small,2010,0
48259,Kendall,None,None,0,Small,2011,0
48259,Kendall,None,None,0,Small,2012,0
48259,Kendall,None,None,0,Small,2013,0
48259,Kendall,None,None,0,Small,2014,0
48259,Kendall,None,None,0,Small,2015,0
48259,Kendall,None,None,0,Small,2016,0
48259,Kendall,None,None,0,Small,2017,0
48259,Kendall,None,None,0,Small,2018,0
48259,Kendall,None,None,0,Small,2019,0
48261,Kenedy,None,Decline,5116028,Small,1993,555501
48261,Kenedy,None,Decline,5116028,Small,1994,472296
48261,Kenedy,None,Decline,5116028,Small,1995,399763
48261,Kenedy,None,Decline,5116028,Small,1996,361190
48261,Kenedy,None,Decline,5116028,Small,1997,341348
48261,Kenedy,None,Decline,5116028,Small,1998,338412
48261,Kenedy,None,Decline,5116028,Small,1999,264362
48261,Kenedy,None,Decline,5116028,Small,2000,260734
48261,Kenedy,None,Decline,5116028,Small,2001,189154
48261,Kenedy,None,Decline,5116028,Small,2002,207832
48261,Kenedy,None,Decline,5116028,Small,2003,144848
48261,Kenedy,None,Decline,5116028,Small,2004,122357
48261,Kenedy,None,Decline,5116028,Small,2005,104937
48261,Kenedy,None,Decline,5116028,Small,2006,97699
48261,Kenedy,None,Decline,5116028,Small,2007,79237
48261,Kenedy,None,Decline,5116028,Small,2008,60211
48261,Kenedy,None,Decline,5116028,Small,2009,54730
48261,Kenedy,None,Decline,5116028,Small,2010,51808
48261,Kenedy,None,Decline,5116028,Small,2011,60605
48261,Kenedy,None,Decline,5116028,Small,2012,60605
48261,Kenedy,None,Decline,5116028,Small,2013,77463
48261,Kenedy,None,Decline,5116028,Small,2014,119896
48261,Kenedy,None,Decline,5116028,Small,2015,206194
48261,Kenedy,None,Decline,5116028,Small,2016,139657
48261,Kenedy,None,Decline,5116028,Small,2017,115216
48261,Kenedy,None,Decline,5116028,Small,2018,114212
48261,Kenedy,None,Decline,5116028,Small,2019,115761
48263,Kent,Permian,ERROR,160626105,Large,1993,8249465
48263,Kent,Permian,ERROR,160626105,Large,1994,10746131
48263,Kent,Permian,ERROR,160626105,Large,1995,11007103
48263,Kent,Permian,ERROR,160626105,Large,1996,10788917
48263,Kent,Permian,ERROR,160626105,Large,1997,10501772
48263,Kent,Permian,ERROR,160626105,Large,1998,9392835
48263,Kent,Permian,ERROR,160626105,Large,1999,7919781
48263,Kent,Permian,ERROR,160626105,Large,2000,7071562
48263,Kent,Permian,ERROR,160626105,Large,2001,6295825
48263,Kent,Permian,ERROR,160626105,Large,2002,6477843
48263,Kent,Permian,ERROR,160626105,Large,2003,6614716
48263,Kent,Permian,ERROR,160626105,Large,2004,6059412
48263,Kent,Permian,ERROR,160626105,Large,2005,4940322
48263,Kent,Permian,ERROR,160626105,Large,2006,4537768
48263,Kent,Permian,ERROR,160626105,Large,2007,4377012
48263,Kent,Permian,ERROR,160626105,Large,2008,4017331
48263,Kent,Permian,ERROR,160626105,Large,2009,3989926
48263,Kent,Permian,ERROR,160626105,Large,2010,4396536
48263,Kent,Permian,ERROR,160626105,Large,2011,4134134
48263,Kent,Permian,ERROR,160626105,Large,2012,4134134
48263,Kent,Permian,ERROR,160626105,Large,2013,3946110
48263,Kent,Permian,ERROR,160626105,Large,2014,3777871
48263,Kent,Permian,ERROR,160626105,Large,2015,3734149
48263,Kent,Permian,ERROR,160626105,Large,2016,3559532
48263,Kent,Permian,ERROR,160626105,Large,2017,3277862
48263,Kent,Permian,ERROR,160626105,Large,2018,3457581
48263,Kent,Permian,ERROR,160626105,Large,2019,3220475
48265,Kerr,None,None,13137,Small,1993,1623
48265,Kerr,None,None,13137,Small,1994,2242
48265,Kerr,None,None,13137,Small,1995,996
48265,Kerr,None,None,13137,Small,1996,2614
48265,Kerr,None,None,13137,Small,1997,2269
48265,Kerr,None,None,13137,Small,1998,1504
48265,Kerr,None,None,13137,Small,1999,0
48265,Kerr,None,None,13137,Small,2000,0
48265,Kerr,None,None,13137,Small,2001,0
48265,Kerr,None,None,13137,Small,2002,0
48265,Kerr,None,None,13137,Small,2003,106
48265,Kerr,None,None,13137,Small,2004,646
48265,Kerr,None,None,13137,Small,2005,1039
48265,Kerr,None,None,13137,Small,2006,0
48265,Kerr,None,None,13137,Small,2007,0
48265,Kerr,None,None,13137,Small,2008,0
48265,Kerr,None,None,13137,Small,2009,0
48265,Kerr,None,None,13137,Small,2010,0
48265,Kerr,None,None,13137,Small,2011,0
48265,Kerr,None,None,13137,Small,2012,0
48265,Kerr,None,None,13137,Small,2013,0
48265,Kerr,None,None,13137,Small,2014,0
48265,Kerr,None,None,13137,Small,2015,98
48265,Kerr,None,None,13137,Small,2016,0
48265,Kerr,None,None,13137,Small,2017,0
48265,Kerr,None,None,13137,Small,2018,0
48265,Kerr,None,None,13137,Small,2019,0
48267,Kimble,Permian,Decline,13086,Small,1993,1117
48267,Kimble,Permian,Decline,13086,Small,1994,876
48267,Kimble,Permian,Decline,13086,Small,1995,764
48267,Kimble,Permian,Decline,13086,Small,1996,742
48267,Kimble,Permian,Decline,13086,Small,1997,930
48267,Kimble,Permian,Decline,13086,Small,1998,665
48267,Kimble,Permian,Decline,13086,Small,1999,567
48267,Kimble,Permian,Decline,13086,Small,2000,429
48267,Kimble,Permian,Decline,13086,Small,2001,585
48267,Kimble,Permian,Decline,13086,Small,2002,198
48267,Kimble,Permian,Decline,13086,Small,2003,696
48267,Kimble,Permian,Decline,13086,Small,2004,543
48267,Kimble,Permian,Decline,13086,Small,2005,477
48267,Kimble,Permian,Decline,13086,Small,2006,455
48267,Kimble,Permian,Decline,13086,Small,2007,400
48267,Kimble,Permian,Decline,13086,Small,2008,340
48267,Kimble,Permian,Decline,13086,Small,2009,358
48267,Kimble,Permian,Decline,13086,Small,2010,352
48267,Kimble,Permian,Decline,13086,Small,2011,288
48267,Kimble,Permian,Decline,13086,Small,2012,288
48267,Kimble,Permian,Decline,13086,Small,2013,382
48267,Kimble,Permian,Decline,13086,Small,2014,338
48267,Kimble,Permian,Decline,13086,Small,2015,272
48267,Kimble,Permian,Decline,13086,Small,2016,218
48267,Kimble,Permian,Decline,13086,Small,2017,237
48267,Kimble,Permian,Decline,13086,Small,2018,310
48267,Kimble,Permian,Decline,13086,Small,2019,259
48269,King,Permian,Decline,68120147,Large,1993,5767062
48269,King,Permian,Decline,68120147,Large,1994,4814808
48269,King,Permian,Decline,68120147,Large,1995,4486066
48269,King,Permian,Decline,68120147,Large,1996,4058575
48269,King,Permian,Decline,68120147,Large,1997,3623585
48269,King,Permian,Decline,68120147,Large,1998,2998623
48269,King,Permian,Decline,68120147,Large,1999,2654599
48269,King,Permian,Decline,68120147,Large,2000,2815102
48269,King,Permian,Decline,68120147,Large,2001,2874552
48269,King,Permian,Decline,68120147,Large,2002,2766992
48269,King,Permian,Decline,68120147,Large,2003,2607932
48269,King,Permian,Decline,68120147,Large,2004,2209993
48269,King,Permian,Decline,68120147,Large,2005,2055985
48269,King,Permian,Decline,68120147,Large,2006,2243357
48269,King,Permian,Decline,68120147,Large,2007,2040060
48269,King,Permian,Decline,68120147,Large,2008,1959252
48269,King,Permian,Decline,68120147,Large,2009,1847523
48269,King,Permian,Decline,68120147,Large,2010,1405273
48269,King,Permian,Decline,68120147,Large,2011,1373920
48269,King,Permian,Decline,68120147,Large,2012,1373920
48269,King,Permian,Decline,68120147,Large,2013,1301635
48269,King,Permian,Decline,68120147,Large,2014,1368466
48269,King,Permian,Decline,68120147,Large,2015,1777893
48269,King,Permian,Decline,68120147,Large,2016,2016079
48269,King,Permian,Decline,68120147,Large,2017,1991453
48269,King,Permian,Decline,68120147,Large,2018,1872614
48269,King,Permian,Decline,68120147,Large,2019,1814828
48271,Kinney,None,None,0,Small,1993,0
48271,Kinney,None,None,0,Small,1994,0
48271,Kinney,None,None,0,Small,1995,0
48271,Kinney,None,None,0,Small,1996,0
48271,Kinney,None,None,0,Small,1997,0
48271,Kinney,None,None,0,Small,1998,0
48271,Kinney,None,None,0,Small,1999,0
48271,Kinney,None,None,0,Small,2000,0
48271,Kinney,None,None,0,Small,2001,0
48271,Kinney,None,None,0,Small,2002,0
48271,Kinney,None,None,0,Small,2003,0
48271,Kinney,None,None,0,Small,2004,0
48271,Kinney,None,None,0,Small,2005,0
48271,Kinney,None,None,0,Small,2006,0
48271,Kinney,None,None,0,Small,2007,0
48271,Kinney,None,None,0,Small,2008,0
48271,Kinney,None,None,0,Small,2009,0
48271,Kinney,None,None,0,Small,2010,0
48271,Kinney,None,None,0,Small,2011,0
48271,Kinney,None,None,0,Small,2012,0
48271,Kinney,None,None,0,Small,2013,0
48271,Kinney,None,None,0,Small,2014,0
48271,Kinney,None,None,0,Small,2015,0
48271,Kinney,None,None,0,Small,2016,0
48271,Kinney,None,None,0,Small,2017,0
48271,Kinney,None,None,0,Small,2018,0
48271,Kinney,None,None,0,Small,2019,0
48273,Kleberg,None,Decline,6205975,Small,1993,757287
48273,Kleberg,None,Decline,6205975,Small,1994,638102
48273,Kleberg,None,Decline,6205975,Small,1995,508019
48273,Kleberg,None,Decline,6205975,Small,1996,435771
48273,Kleberg,None,Decline,6205975,Small,1997,362874
48273,Kleberg,None,Decline,6205975,Small,1998,281273
48273,Kleberg,None,Decline,6205975,Small,1999,196229
48273,Kleberg,None,Decline,6205975,Small,2000,196414
48273,Kleberg,None,Decline,6205975,Small,2001,164007
48273,Kleberg,None,Decline,6205975,Small,2002,80561
48273,Kleberg,None,Decline,6205975,Small,2003,78399
48273,Kleberg,None,Decline,6205975,Small,2004,51432
48273,Kleberg,None,Decline,6205975,Small,2005,54192
48273,Kleberg,None,Decline,6205975,Small,2006,37518
48273,Kleberg,None,Decline,6205975,Small,2007,36843
48273,Kleberg,None,Decline,6205975,Small,2008,40079
48273,Kleberg,None,Decline,6205975,Small,2009,95705
48273,Kleberg,None,Decline,6205975,Small,2010,323920
48273,Kleberg,None,Decline,6205975,Small,2011,364724
48273,Kleberg,None,Decline,6205975,Small,2012,364724
48273,Kleberg,None,Decline,6205975,Small,2013,251151
48273,Kleberg,None,Decline,6205975,Small,2014,301104
48273,Kleberg,None,Decline,6205975,Small,2015,220103
48273,Kleberg,None,Decline,6205975,Small,2016,152078
48273,Kleberg,None,Decline,6205975,Small,2017,93118
48273,Kleberg,None,Decline,6205975,Small,2018,70295
48273,Kleberg,None,Decline,6205975,Small,2019,50053
48275,Knox,Permian,Decline,7695280,Small,1993,634804
48275,Knox,Permian,Decline,7695280,Small,1994,497882
48275,Knox,Permian,Decline,7695280,Small,1995,428313
48275,Knox,Permian,Decline,7695280,Small,1996,422969
48275,Knox,Permian,Decline,7695280,Small,1997,374213
48275,Knox,Permian,Decline,7695280,Small,1998,350299
48275,Knox,Permian,Decline,7695280,Small,1999,412197
48275,Knox,Permian,Decline,7695280,Small,2000,366819
48275,Knox,Permian,Decline,7695280,Small,2001,321196
48275,Knox,Permian,Decline,7695280,Small,2002,284054
48275,Knox,Permian,Decline,7695280,Small,2003,309559
48275,Knox,Permian,Decline,7695280,Small,2004,275333
48275,Knox,Permian,Decline,7695280,Small,2005,237393
48275,Knox,Permian,Decline,7695280,Small,2006,231107
48275,Knox,Permian,Decline,7695280,Small,2007,222528
48275,Knox,Permian,Decline,7695280,Small,2008,223425
48275,Knox,Permian,Decline,7695280,Small,2009,195135
48275,Knox,Permian,Decline,7695280,Small,2010,182073
48275,Knox,Permian,Decline,7695280,Small,2011,202623
48275,Knox,Permian,Decline,7695280,Small,2012,202623
48275,Knox,Permian,Decline,7695280,Small,2013,281960
48275,Knox,Permian,Decline,7695280,Small,2014,195303
48275,Knox,Permian,Decline,7695280,Small,2015,185721
48275,Knox,Permian,Decline,7695280,Small,2016,161978
48275,Knox,Permian,Decline,7695280,Small,2017,149044
48275,Knox,Permian,Decline,7695280,Small,2018,169879
48275,Knox,Permian,Decline,7695280,Small,2019,176850
48277,La Salle,Eagle Ford,Peak,462496657,Large,1993,905763
48277,La Salle,Eagle Ford,Peak,462496657,Large,1994,652106
48277,La Salle,Eagle Ford,Peak,462496657,Large,1995,412242
48277,La Salle,Eagle Ford,Peak,462496657,Large,1996,349029
48277,La Salle,Eagle Ford,Peak,462496657,Large,1997,273401
48277,La Salle,Eagle Ford,Peak,462496657,Large,1998,214241
48277,La Salle,Eagle Ford,Peak,462496657,Large,1999,183017
48277,La Salle,Eagle Ford,Peak,462496657,Large,2000,198232
48277,La Salle,Eagle Ford,Peak,462496657,Large,2001,178712
48277,La Salle,Eagle Ford,Peak,462496657,Large,2002,136740
48277,La Salle,Eagle Ford,Peak,462496657,Large,2003,124284
48277,La Salle,Eagle Ford,Peak,462496657,Large,2004,119745
48277,La Salle,Eagle Ford,Peak,462496657,Large,2005,125609
48277,La Salle,Eagle Ford,Peak,462496657,Large,2006,154858
48277,La Salle,Eagle Ford,Peak,462496657,Large,2007,149022
48277,La Salle,Eagle Ford,Peak,462496657,Large,2008,165267
48277,La Salle,Eagle Ford,Peak,462496657,Large,2009,117277
48277,La Salle,Eagle Ford,Peak,462496657,Large,2010,6376615
48277,La Salle,Eagle Ford,Peak,462496657,Large,2011,22016720
48277,La Salle,Eagle Ford,Peak,462496657,Large,2012,22016720
48277,La Salle,Eagle Ford,Peak,462496657,Large,2013,45126546
48277,La Salle,Eagle Ford,Peak,462496657,Large,2014,68257113
48277,La Salle,Eagle Ford,Peak,462496657,Large,2015,72990114
48277,La Salle,Eagle Ford,Peak,462496657,Large,2016,50907535
48277,La Salle,Eagle Ford,Peak,462496657,Large,2017,51619064
48277,La Salle,Eagle Ford,Peak,462496657,Large,2018,58530878
48277,La Salle,Eagle Ford,Peak,462496657,Large,2019,60195807
48279,Lamar,None,None,0,Small,1993,0
48279,Lamar,None,None,0,Small,1994,0
48279,Lamar,None,None,0,Small,1995,0
48279,Lamar,None,None,0,Small,1996,0
48279,Lamar,None,None,0,Small,1997,0
48279,Lamar,None,None,0,Small,1998,0
48279,Lamar,None,None,0,Small,1999,0
48279,Lamar,None,None,0,Small,2000,0
48279,Lamar,None,None,0,Small,2001,0
48279,Lamar,None,None,0,Small,2002,0
48279,Lamar,None,None,0,Small,2003,0
48279,Lamar,None,None,0,Small,2004,0
48279,Lamar,None,None,0,Small,2005,0
48279,Lamar,None,None,0,Small,2006,0
48279,Lamar,None,None,0,Small,2007,0
48279,Lamar,None,None,0,Small,2008,0
48279,Lamar,None,None,0,Small,2009,0
48279,Lamar,None,None,0,Small,2010,0
48279,Lamar,None,None,0,Small,2011,0
48279,Lamar,None,None,0,Small,2012,0
48279,Lamar,None,None,0,Small,2013,0
48279,Lamar,None,None,0,Small,2014,0
48279,Lamar,None,None,0,Small,2015,0
48279,Lamar,None,None,0,Small,2016,0
48279,Lamar,None,None,0,Small,2017,0
48279,Lamar,None,None,0,Small,2018,0
48279,Lamar,None,None,0,Small,2019,0
48281,Lamb,Permian,Decline,15068460,Small,1993,402696
48281,Lamb,Permian,Decline,15068460,Small,1994,383736
48281,Lamb,Permian,Decline,15068460,Small,1995,470873
48281,Lamb,Permian,Decline,15068460,Small,1996,603712
48281,Lamb,Permian,Decline,15068460,Small,1997,558049
48281,Lamb,Permian,Decline,15068460,Small,1998,473138
48281,Lamb,Permian,Decline,15068460,Small,1999,455430
48281,Lamb,Permian,Decline,15068460,Small,2000,579833
48281,Lamb,Permian,Decline,15068460,Small,2001,401281
48281,Lamb,Permian,Decline,15068460,Small,2002,1112320
48281,Lamb,Permian,Decline,15068460,Small,2003,1696337
48281,Lamb,Permian,Decline,15068460,Small,2004,1393641
48281,Lamb,Permian,Decline,15068460,Small,2005,858831
48281,Lamb,Permian,Decline,15068460,Small,2006,673503
48281,Lamb,Permian,Decline,15068460,Small,2007,575142
48281,Lamb,Permian,Decline,15068460,Small,2008,684145
48281,Lamb,Permian,Decline,15068460,Small,2009,564608
48281,Lamb,Permian,Decline,15068460,Small,2010,437838
48281,Lamb,Permian,Decline,15068460,Small,2011,386744
48281,Lamb,Permian,Decline,15068460,Small,2012,386744
48281,Lamb,Permian,Decline,15068460,Small,2013,336539
48281,Lamb,Permian,Decline,15068460,Small,2014,344680
48281,Lamb,Permian,Decline,15068460,Small,2015,298860
48281,Lamb,Permian,Decline,15068460,Small,2016,294320
48281,Lamb,Permian,Decline,15068460,Small,2017,262972
48281,Lamb,Permian,Decline,15068460,Small,2018,226712
48281,Lamb,Permian,Decline,15068460,Small,2019,205776
48283,Lampasas,None,None,0,Small,1993,0
48283,Lampasas,None,None,0,Small,1994,0
48283,Lampasas,None,None,0,Small,1995,0
48283,Lampasas,None,None,0,Small,1996,0
48283,Lampasas,None,None,0,Small,1997,0
48283,Lampasas,None,None,0,Small,1998,0
48283,Lampasas,None,None,0,Small,1999,0
48283,Lampasas,None,None,0,Small,2000,0
48283,Lampasas,None,None,0,Small,2001,0
48283,Lampasas,None,None,0,Small,2002,0
48283,Lampasas,None,None,0,Small,2003,0
48283,Lampasas,None,None,0,Small,2004,0
48283,Lampasas,None,None,0,Small,2005,0
48283,Lampasas,None,None,0,Small,2006,0
48283,Lampasas,None,None,0,Small,2007,0
48283,Lampasas,None,None,0,Small,2008,0
48283,Lampasas,None,None,0,Small,2009,0
48283,Lampasas,None,None,0,Small,2010,0
48283,Lampasas,None,None,0,Small,2011,0
48283,Lampasas,None,None,0,Small,2012,0
48283,Lampasas,None,None,0,Small,2013,0
48283,Lampasas,None,None,0,Small,2014,0
48283,Lampasas,None,None,0,Small,2015,0
48283,Lampasas,None,None,0,Small,2016,0
48283,Lampasas,None,None,0,Small,2017,0
48283,Lampasas,None,None,0,Small,2018,0
48283,Lampasas,None,None,0,Small,2019,0
48285,Lavaca,Eagle Ford,Peak,47796995,Small,1993,315040
48285,Lavaca,Eagle Ford,Peak,47796995,Small,1994,227634
48285,Lavaca,Eagle Ford,Peak,47796995,Small,1995,269377
48285,Lavaca,Eagle Ford,Peak,47796995,Small,1996,310422
48285,Lavaca,Eagle Ford,Peak,47796995,Small,1997,245853
48285,Lavaca,Eagle Ford,Peak,47796995,Small,1998,245125
48285,Lavaca,Eagle Ford,Peak,47796995,Small,1999,226056
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2000,175767
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2001,170025
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2002,198202
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2003,177208
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2004,152343
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2005,140952
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2006,147097
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2007,153671
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2008,171588
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2009,143391
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2010,402394
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2011,1727319
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2012,1727319
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2013,3999311
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2014,6347288
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2015,7972735
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2016,4947617
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2017,4229396
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2018,5931341
48285,Lavaca,Eagle Ford,Peak,47796995,Small,2019,7042524
48287,Lee,Eagle Ford,Decline,62706774,Large,1993,6068998
48287,Lee,Eagle Ford,Decline,62706774,Large,1994,7450843
48287,Lee,Eagle Ford,Decline,62706774,Large,1995,5691116
48287,Lee,Eagle Ford,Decline,62706774,Large,1996,4086137
48287,Lee,Eagle Ford,Decline,62706774,Large,1997,3536925
48287,Lee,Eagle Ford,Decline,62706774,Large,1998,2860836
48287,Lee,Eagle Ford,Decline,62706774,Large,1999,2165630
48287,Lee,Eagle Ford,Decline,62706774,Large,2000,2139483
48287,Lee,Eagle Ford,Decline,62706774,Large,2001,1948334
48287,Lee,Eagle Ford,Decline,62706774,Large,2002,1799610
48287,Lee,Eagle Ford,Decline,62706774,Large,2003,1624934
48287,Lee,Eagle Ford,Decline,62706774,Large,2004,1487896
48287,Lee,Eagle Ford,Decline,62706774,Large,2005,1641650
48287,Lee,Eagle Ford,Decline,62706774,Large,2006,1377224
48287,Lee,Eagle Ford,Decline,62706774,Large,2007,1143734
48287,Lee,Eagle Ford,Decline,62706774,Large,2008,1128684
48287,Lee,Eagle Ford,Decline,62706774,Large,2009,1116171
48287,Lee,Eagle Ford,Decline,62706774,Large,2010,1029432
48287,Lee,Eagle Ford,Decline,62706774,Large,2011,1212915
48287,Lee,Eagle Ford,Decline,62706774,Large,2012,1212915
48287,Lee,Eagle Ford,Decline,62706774,Large,2013,1169992
48287,Lee,Eagle Ford,Decline,62706774,Large,2014,1878331
48287,Lee,Eagle Ford,Decline,62706774,Large,2015,1851686
48287,Lee,Eagle Ford,Decline,62706774,Large,2016,1488171
48287,Lee,Eagle Ford,Decline,62706774,Large,2017,1148262
48287,Lee,Eagle Ford,Decline,62706774,Large,2018,2276807
48287,Lee,Eagle Ford,Decline,62706774,Large,2019,2170058
48289,Leon,Eagle Ford,Decline,36278539,Small,1993,3347197
48289,Leon,Eagle Ford,Decline,36278539,Small,1994,2555518
48289,Leon,Eagle Ford,Decline,36278539,Small,1995,1887649
48289,Leon,Eagle Ford,Decline,36278539,Small,1996,1412336
48289,Leon,Eagle Ford,Decline,36278539,Small,1997,1380730
48289,Leon,Eagle Ford,Decline,36278539,Small,1998,1189847
48289,Leon,Eagle Ford,Decline,36278539,Small,1999,1018551
48289,Leon,Eagle Ford,Decline,36278539,Small,2000,1128091
48289,Leon,Eagle Ford,Decline,36278539,Small,2001,991365
48289,Leon,Eagle Ford,Decline,36278539,Small,2002,798482
48289,Leon,Eagle Ford,Decline,36278539,Small,2003,760715
48289,Leon,Eagle Ford,Decline,36278539,Small,2004,844465
48289,Leon,Eagle Ford,Decline,36278539,Small,2005,959823
48289,Leon,Eagle Ford,Decline,36278539,Small,2006,911554
